x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.08750000000000002,-2.4894794793430017e-05,4.635014148766208e-05,1.2387596376809155e-05,-7.081390799211741e-05,3.569257127129206e-05,9.539240925013238e-06,0.47531620643336314,6.572446231639274e-05,1.756560142270546e-05
-0.08250000000000002,-2.747240041248397e-05,4.898782072462333e-05,1.3092545805446032e-05,-8.803836757909585e-05,5.3799568629324946e-05,1.4378539526226091e-05,0.47569557845863714,9.03750079197878e-05,2.4153736854487678e-05
-0.07750000000000001,-1.8319017090662516e-05,3.688358538936531e-05,9.857552837344724e-06,-8.892239973256545e-05,3.656788379207108e-05,9.773178036378134e-06,0.4760399686982144,5.421460259310003e-05,1.4489462018820459e-05
-0.07250000000000001,-1.2925700934049273e-05,3.461215469822685e-05,9.250487449913063e-06,-8.231839924051503e-05,4.38481707906264e-05,1.1718916581090903e-05,0.47637256007355155,5.7587765843440615e-05,1.539097781827983e-05
-0.0675,-8.397966147786816e-06,3.356848740528158e-05,8.971555633057133e-06,-8.646202244732301e-05,5.364257024534336e-05,1.4336579943144932e-05,0.47667756573397485,6.085852641859138e-05,1.6265125351592822e-05
-0.0625,-7.903661087541553e-06,3.117057628492332e-05,8.33068692903457e-06,-7.493585553510134e-05,4.82295258177758e-05,1.2889882966906096e-05,0.4769743744294519,7.685810409300764e-05,2.0541192350931612e-05
-0.057499999999999996,2.8031865451038305e-06,3.369758220240819e-05,9.00605766886162e-06,-6.927233385077555e-05,3.365938674175395e-05,8.995849502611751e-06,0.47721252501796196,6.363604892416436e-05,1.7007449465871966e-05
-0.05249999999999999,7.896588145256696e-07,4.01773421965332e-05,1.0737846372185914e-05,-7.399638106659812e-05,6.250936352467578e-05,1.6706330126760048e-05,0.4774577714744781,7.998330565381082e-05,2.1376437601298517e-05
-0.04749999999999999,-2.7250938434502448e-06,4.75514055322841e-05,1.2708647697239576e-05,-7.734267577306634e-05,4.118193593972749e-05,1.1006335343609472e-05,0.47768901083133825,7.950920209856954e-05,2.1249728096329636e-05
-0.04249999999999998,-5.537204955235385e-06,3.033186892540173e-05,8.10653295852774e-06,-9.435951439093861e-05,6.591812280926554e-05,1.7617359366540016e-05,0.4778870340189525,7.068473228804986e-05,1.8891289335551448e-05
-0.03749999999999998,-7.235574181274407e-06,3.546129574952903e-05,9.477429941842905e-06,-9.73400284006886e-05,5.4411157614373773e-05,1.4541993557910202e-05,0.47805729104910344,7.188648110662438e-05,1.9212470217270467e-05
-0.03249999999999997,-1.5017272677349798e-05,4.364650128707361e-05,1.1665018139115523e-05,-9.836542631187488e-05,4.5309525917872493e-05,1.2109480167273783e-05,0.4782124949885882,7.607898770096688e-05,2.0332964736400468e-05
